,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11
La Corriente.mp3,0.19934882,0.3837936,0.44426197,0.2769202,0.38754103,0.2779793,0.41127548,0.36271253,0.2595667,0.24130856,0.19096223,0.23404202
La Diabla.mp3,0.2674195,0.32481024,0.545803,0.31868362,0.30872428,0.21488784,0.3771807,0.49327248,0.33488095,0.34239203,0.26861867,0.34271678
La Familia Dedo de Cuquin.mp3,0.49028203,0.28157675,0.28452155,0.20499113,0.26363897,0.22267018,0.25974768,0.592485,0.45155728,0.5010017,0.5299373,0.4754477
La Florinata.mp3,0.3448962,0.27758566,0.2267882,0.20328203,0.2672109,0.3442349,0.2313643,0.2248094,0.39510864,0.64342695,0.78870136,0.60535294
La Forma en Que Me Miras.mp3,0.31203735,0.5468406,0.30935627,0.46224058,0.2627968,0.40722623,0.37649408,0.2552122,0.33459228,0.31279844,0.48606905,0.23906186
La Guerita.mp3,0.25904474,0.27601445,0.17024788,0.39289892,0.46555322,0.23011196,0.28447476,0.20992093,0.43395594,0.25971702,0.25026822,0.5134758
La Intencion.mp3,0.3906607,0.42622757,0.5440056,0.33768213,0.3208702,0.2286962,0.4234904,0.4644244,0.23024079,0.31679392,0.2615753,0.42748952
La Jeepeta - Remix.mp3,0.2668335,0.2063073,0.25059038,0.23014335,0.41868502,0.20451161,0.22288218,0.35111105,0.2565973,0.40619767,0.24153078,0.34351155
La Jeepeta.mp3,0.28572258,0.18937846,0.21968672,0.22566114,0.44785756,0.22026955,0.24829558,0.35393956,0.2602717,0.35215032,0.23140799,0.36170498
La Llevo Al Cielo (Ft. Nengo Flow).mp3,0.442521,0.18311988,0.23048776,0.14604071,0.2741697,0.15454745,0.1065073,0.17645185,0.14698145,0.38698602,0.16491419,0.30034608
La Mama de la Mama.mp3,0.4979711,0.5622627,0.3816144,0.34956616,0.3770648,0.36719358,0.33744463,0.37625676,0.4801873,0.393337,0.44964826,0.44327685
La Mejor Version de Mi - Remix.mp3,0.15079433,0.23707274,0.44311628,0.20148253,0.23700638,0.17703176,0.32357797,0.28026354,0.20048422,0.36990318,0.2066524,0.30222514
La Mordidita (feat. Yotuel).mp3,0.45951486,0.25907722,0.22638577,0.2588654,0.44764498,0.34366268,0.32730335,0.3990983,0.31677446,0.30914983,0.3193539,0.5512704
LA NENA.mp3,0.17393926,0.28085563,0.25807253,0.18945298,0.30469337,0.21637876,0.41428015,0.37235126,0.2112252,0.2696741,0.23577519,0.26066202
la noia.mp3,0.17851833,0.29024783,0.2826633,0.2511913,0.43491915,0.33559608,0.25869247,0.37742558,0.2817174,0.41761407,0.30516633,0.19334668
La Nota.mp3,0.18287776,0.3402212,0.3820682,0.19356443,0.37466052,0.2385098,0.40756226,0.41185385,0.2122986,0.2179027,0.16871978,0.30562717
LA PEOPLE.mp3,0.25045124,0.25094372,0.36260116,0.25553393,0.14853181,0.22114655,0.26106998,0.50370646,0.29802197,0.37158242,0.43043035,0.2362061
La player (Bandolera).mp3,0.12258051,0.32129553,0.51921433,0.21942566,0.34712124,0.17310911,0.28731734,0.20147426,0.1106424,0.27982125,0.12977727,0.19692224
La Romana.mp3,0.24430887,0.17568864,0.2514429,0.37062928,0.511823,0.30119044,0.27041134,0.2819588,0.41700462,0.39852414,0.29952782,0.38519856
La Rompe Corazones.mp3,0.37548903,0.13900748,0.119491905,0.22859418,0.19034171,0.5126408,0.20717692,0.35809043,0.30786645,0.15601808,0.22790422,0.22186005
La Santa.mp3,0.319367,0.37970942,0.14950173,0.17807354,0.19598648,0.48756424,0.22993444,0.17133729,0.22467017,0.15678881,0.2353449,0.15872999
La solution.mp3,0.1831976,0.20833465,0.25813085,0.2412197,0.5502703,0.27861142,0.2950285,0.48548144,0.40875816,0.36574963,0.32204375,0.33808744
La Toxica.mp3,0.21268786,0.37243956,0.27396035,0.113367125,0.20336583,0.12080313,0.17654109,0.10634508,0.24310766,0.41642538,0.21858394,0.4015909
La Triple T.mp3,0.18113749,0.3059111,0.48586246,0.2411478,0.32913506,0.2494911,0.4170427,0.3513465,0.23821233,0.2173694,0.17766523,0.25765923
La Ultima Vez - Deluxe.mp3,0.35971278,0.25049254,0.45434174,0.3060909,0.21996117,0.16635232,0.17835683,0.23022349,0.28642562,0.4549518,0.4199036,0.35681012
La Vaca Lola.mp3,0.4403043,0.25528497,0.2956594,0.22289325,0.3007563,0.25047225,0.26874128,0.45458204,0.30981645,0.2955403,0.28788224,0.40469003
La Vida Sin Ti.mp3,0.2743464,0.23103552,0.39364493,0.27722389,0.4086754,0.32893047,0.268955,0.29959044,0.20283638,0.23653844,0.18664372,0.26766318
Laad Piya Ke.mp3,0.227295,0.35196856,0.26041865,0.5524032,0.21931005,0.2757265,0.17364751,0.13842757,0.17700505,0.17025207,0.29800928,0.16310056
Labios Mordidos (with KAROL G).mp3,0.35767695,0.2337357,0.3127352,0.29938504,0.5287557,0.44593287,0.37559044,0.3775148,0.3389158,0.42589623,0.3321847,0.42294997
Lace It (with Eminem & benny blanco).mp3,0.22610518,0.31619173,0.49314007,0.33508638,0.49121052,0.28748682,0.31408074,0.20423357,0.2517858,0.3556911,0.32465306,0.37675858
Lady Killers II.mp3,0.33664063,0.21778995,0.29105273,0.24529496,0.26054373,0.38714686,0.3206746,0.4624853,0.2721152,0.41826344,0.37589452,0.2989075
Lagdi Lahore Di (From _Street Dancer 3D_).mp3,0.25126234,0.41722032,0.20602381,0.2896819,0.40150476,0.28500798,0.43154922,0.24636477,0.35233173,0.2290677,0.20559047,0.440273
Lahore.mp3,0.25375906,0.5344047,0.2572811,0.23326144,0.20810482,0.18673998,0.36661837,0.23324423,0.41875446,0.28118336,0.20618463,0.3655199
LAISSE MOI.mp3,0.35926837,0.39319652,0.30328068,0.50838417,0.3147556,0.3758993,0.28182003,0.28849605,0.39960855,0.3058945,0.43855125,0.26580724
LALA.mp3,0.12673101,0.2542571,0.13667232,0.17827487,0.122824915,0.31383815,0.4810472,0.21914418,0.34975472,0.23838383,0.41611823,0.21946713
Lalala - Ilkan Gunuc Remix.mp3,0.67579436,0.4190781,0.26115355,0.27445245,0.2948705,0.22963344,0.24206164,0.3730555,0.35821432,0.27370435,0.29290143,0.36547276
Lalala.mp3,0.26857662,0.2428178,0.46547136,0.27054432,0.3080845,0.18114404,0.25983855,0.30662996,0.26157522,0.52430654,0.2789339,0.39550763
LALALI.mp3,0.4897014,0.5116474,0.35068488,0.30767265,0.41048872,0.5749678,0.5773462,0.49066564,0.44617304,0.39981169,0.35684586,0.32206476
Landmines.mp3,0.38436505,0.36151373,0.48396444,0.48803556,0.33945474,0.36855754,0.40343502,0.5874719,0.5577739,0.451037,0.49428427,0.38537467
LAS MORRAS.mp3,0.36769792,0.20709755,0.16782224,0.23522998,0.53766304,0.29774088,0.22350436,0.2805252,0.3934488,0.5998019,0.34254232,0.36152405
Last Friday Night (T.G.I.F.).mp3,0.41199616,0.58417356,0.40722132,0.5276164,0.32642305,0.36193392,0.46996266,0.3397201,0.38807142,0.31147072,0.4739446,0.4251098
Last Heartbreak Song (feat. Giveon).mp3,0.33115524,0.1803112,0.322955,0.18470591,0.38511038,0.35554156,0.21742797,0.45883614,0.21671458,0.3131858,0.1885583,0.290546
Last Night Lonely.mp3,0.27580896,0.29786712,0.22866555,0.32988226,0.25341246,0.31480873,0.5760763,0.3377982,0.38115844,0.27093643,0.32800758,0.474615
Last Night.mp3,0.22961058,0.443635,0.18739504,0.3027961,0.17118664,0.26032004,0.50549805,0.24492763,0.32851252,0.20146586,0.32905164,0.21149698
Last Time I Saw You.mp3,0.39549893,0.43526942,0.6646734,0.532687,0.42040175,0.41794753,0.4183763,0.46823946,0.32088402,0.27063808,0.3979957,0.32702887
Latch.mp3,0.4061739,0.34314558,0.3177111,0.40576315,0.47350347,0.5696345,0.517903,0.5358493,0.54893875,0.425201,0.4774213,0.38729793
late at night.mp3,0.15209942,0.21376453,0.10821683,0.1922861,0.2901167,0.16528863,0.2896788,0.26677433,0.67725027,0.36172777,0.15445234,0.28108338
Laung Laachi Title Track.mp3,0.1560607,0.11722344,0.16611005,0.2114195,0.65438634,0.4184613,0.22063665,0.31894055,0.16025585,0.14264403,0.13570319,0.27508616
Laxed – Siren Beat.mp3,0.39471692,0.32153463,0.36821112,0.45633292,0.27437177,0.41883945,0.2959591,0.44808137,0.30480805,0.2679771,0.32440895,0.28936228
LE VA DOLER.mp3,0.23429571,0.37217122,0.25453135,0.21396807,0.29250252,0.15752462,0.18039063,0.12979117,0.33354825,0.42801648,0.2285279,0.3507743
Leave a Light On.mp3,0.33662736,0.21436036,0.29599506,0.17585428,0.29552886,0.33970737,0.21743567,0.3270287,0.19669846,0.30693746,0.19805889,0.17975317
Leave Em Alone.mp3,0.23332658,0.31395268,0.20099014,0.3346413,0.38782138,0.28701252,0.54952127,0.43276983,0.4906131,0.42800573,0.3007273,0.40319163
Leave Me Alone.mp3,0.23460428,0.23864493,0.4851239,0.2182213,0.11928034,0.2003996,0.18716304,0.48821992,0.22420272,0.371216,0.34881857,0.15637195
Leave The Door Open.mp3,0.43413708,0.3082386,0.34658527,0.3346547,0.5527288,0.45043728,0.33542758,0.3907676,0.32845467,0.41135934,0.261981,0.39388463
Left and Right - Sped Up Version.mp3,0.37879148,0.18849444,0.22522731,0.14430222,0.28642747,0.44022372,0.25430423,0.34481677,0.25197402,0.4461232,0.25640464,0.24252892
Leja Re.mp3,0.37560347,0.6371518,0.22506507,0.29375646,0.15268272,0.23591663,0.102362014,0.119175866,0.36933756,0.14541498,0.19269314,0.15754879
Leke Prabhu Ka Naam (From _Tiger 3_).mp3,0.2667894,0.3263019,0.2861134,0.43216765,0.53931224,0.4062362,0.6826915,0.3713413,0.2895912,0.36293507,0.38010567,0.54668874
Let Her Go.mp3,0.13070899,0.46371883,0.18628587,0.31877974,0.09907039,0.12976296,0.32202223,0.15264039,0.25406653,0.12959328,0.2566412,0.14249617
Let It Go.mp3,0.13647924,0.2914846,0.14088705,0.28984007,0.2082817,0.55687326,0.29313803,0.121742755,0.20751716,0.10976652,0.20055838,0.06825592
Let Me Love You.mp3,0.45233002,0.26950362,0.2400931,0.2053624,0.2736922,0.41439632,0.35851237,0.42479378,0.23439066,0.26862243,0.42584527,0.35483488
LET THE WORLD BURN.mp3,0.5691047,0.3802041,0.3504607,0.15971668,0.19969055,0.34818307,0.20487855,0.36510128,0.26685438,0.15766399,0.2461139,0.26923344
Let You Love Me.mp3,0.23659575,0.16124238,0.24114822,0.18031088,0.17795713,0.3100915,0.20977895,0.32650408,0.23295818,0.40325752,0.6214636,0.25898314
Let Your Boys Be Country.mp3,0.44027317,0.1845509,0.19309922,0.15123889,0.26467377,0.5363538,0.25560102,0.29741123,0.24806738,0.3650716,0.35328144,0.2374737
LET'S GET FKD UP.mp3,0.4331246,0.3399596,0.463408,0.4598706,0.34390846,0.3421362,0.28623867,0.31376758,0.33248737,0.47308287,0.53718895,0.42495662
Let's Love.mp3,0.40407446,0.3713003,0.52840126,0.37167925,0.37503687,0.48010477,0.3095132,0.29822874,0.2626809,0.34688985,0.30417264,0.23482598
Levitating.mp3,0.34476706,0.36818096,0.399262,0.30502972,0.39461902,0.3529039,0.459747,0.35298547,0.34911013,0.44218585,0.43952414,0.50508064
Ley Seca.mp3,0.4042989,0.3498617,0.24786542,0.46225694,0.22778124,0.3200766,0.17126201,0.303993,0.41952473,0.22929482,0.3505089,0.21800563
Libaas.mp3,0.5084074,0.2953307,0.41261718,0.334356,0.20362714,0.20533705,0.16579759,0.33700466,0.24874766,0.2521575,0.3169217,0.29206058
Lie.mp3,0.3713163,0.2818834,0.35328934,0.25709972,0.39377856,0.3774162,0.27795297,0.31726244,0.32944846,0.609775,0.28437388,0.25396338
Life Goes On.mp3,0.41967863,0.3553884,0.2683205,0.33986792,0.2353858,0.27484587,0.3284257,0.42698938,0.53012085,0.29177088,0.28331718,0.22401027
Life Is Good (feat. Drake).mp3,0.29827663,0.22623771,0.4717232,0.28103796,0.20012504,0.35871828,0.2675414,0.34257028,0.23918968,0.38113376,0.3414459,0.23942497
Life's A Mess (feat. Halsey).mp3,0.10974353,0.20621054,0.124147646,0.31633103,0.11973418,0.22453316,0.38413426,0.23740795,0.5298094,0.22329223,0.21319024,0.08765114
Light It Up (Remix).mp3,0.44389042,0.320216,0.3680245,0.2601608,0.44923827,0.3062466,0.30120248,0.47384807,0.31105894,0.47902006,0.2353248,0.45668876
Lighter.mp3,0.22140099,0.38714564,0.17607968,0.36340716,0.17946468,0.3702128,0.46418366,0.17333099,0.2675098,0.13354339,0.25329027,0.32091334
Like I Want You.mp3,0.43011007,0.3418509,0.22960393,0.34850213,0.2179929,0.42154682,0.29866314,0.20030546,0.33614278,0.25799248,0.40215102,0.28753585
Like I'm Gonna Lose You (feat. John Legend).mp3,0.36939195,0.25412744,0.3128228,0.23744036,0.3409309,0.2540961,0.15879707,0.30176687,0.21306306,0.27606308,0.17594114,0.1961559
Like That.mp3,0.3921529,0.57827085,0.40558493,0.40037838,0.5148641,0.44377476,0.50522184,0.46439955,0.50437415,0.3933086,0.34059292,0.3316308
Like What (Freestyle).mp3,0.34981567,0.38710946,0.4875531,0.4058183,0.3697545,0.33261138,0.39888188,0.52666473,0.48434514,0.49667296,0.49982247,0.4264225
Lil Bit.mp3,0.3903036,0.30759552,0.4370143,0.48611933,0.64319426,0.34167066,0.3256339,0.40317652,0.30056235,0.2314596,0.24909234,0.4060753
Lil Boo Thang.mp3,0.45979428,0.34484956,0.40281308,0.45654353,0.5830838,0.44519553,0.40129608,0.496633,0.3884467,0.36323372,0.32664186,0.4068673
Limbo.mp3,0.49169865,0.8326523,0.6420034,0.36864984,0.27341014,0.31048822,0.32196477,0.26430205,0.2664851,0.2525422,0.22207548,0.2765876
Linda Guajira.mp3,0.41690227,0.2309545,0.3776479,0.34120923,0.30416235,0.20675671,0.29788578,0.32004774,0.23761544,0.33043057,0.27387735,0.49207643
Lioness.mp3,0.18140802,0.5256194,0.120228425,0.13913661,0.33026436,0.25133902,0.47544143,0.25432345,0.38699657,0.440024,0.180934,0.2144182
Lionheart (Fearless).mp3,0.30110788,0.29871643,0.37411404,0.6054602,0.2784921,0.30241546,0.20196658,0.47571182,0.45170745,0.28113285,0.55984324,0.24828972
Liquor & Cigarettes (feat. ArrDee).mp3,0.52104884,0.3496133,0.28963715,0.32764646,0.52355754,0.32508948,0.36840734,0.5277309,0.36110395,0.40875626,0.36951572,0.45472533
Lisa.mp3,0.25627297,0.22009543,0.339742,0.32145277,0.26239932,0.25161967,0.37265792,0.54088646,0.37579203,0.34266102,0.3692245,0.3471507
Little Bit of Love.mp3,0.24147332,0.36179382,0.2378305,0.33352214,0.5456362,0.2807808,0.2953609,0.22257417,0.31653863,0.25341806,0.21441905,0.28952754
Little Dark Age.mp3,0.30138004,0.3901778,0.20639786,0.17507903,0.15612784,0.19801733,0.3035636,0.25739908,0.40690315,0.33280477,0.26412806,0.35834464
Little Foot Big Foot (feat. Young Nudy).mp3,0.26807824,0.18021716,0.2308637,0.22799389,0.37535346,0.8016349,0.24949493,0.13620755,0.1421278,0.17578174,0.123977706,0.1582671
Little Girl Gone.mp3,0.17919315,0.50532395,0.19919974,0.26414135,0.4286981,0.16021955,0.14643133,0.1050873,0.28479806,0.15935884,0.107355915,0.14834817
Little Life.mp3,0.20531575,0.0485082,0.12654386,0.39648977,0.34111956,0.13588618,0.10321683,0.04237723,0.025368625,0.083219945,0.4069453,0.6603142
Little Talks.mp3,0.34349564,0.52107686,0.24921256,0.28872076,0.2410368,0.5158761,0.24785343,0.21609889,0.4144188,0.2201796,0.29450312,0.17768946
Little Things x Gypsy Woman - L BEATS MASHUP.mp3,0.32785043,0.48232606,0.38974318,0.37925667,0.35036454,0.25713056,0.4307154,0.44225338,0.6306074,0.43300042,0.30705667,0.37414452
Live Another Day.mp3,0.34958756,0.42096183,0.6073234,0.6331003,0.56688607,0.4733633,0.44991985,0.4484233,0.34913933,0.48411325,0.4898625,0.37483197
LLYLM.mp3,0.21991177,0.34667143,0.29462883,0.26210466,0.32923794,0.29423946,0.43174464,0.28612202,0.35004637,0.32947326,0.21462557,0.23401299
Lo Aprendi de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo].mp3,0.06171749,0.18073219,0.52220535,0.17852108,0.2134689,0.13816619,0.3668117,0.35632354,0.14622569,0.24865177,0.104116246,0.1757491
Lo Que Tiene.mp3,0.8393671,0.42890108,0.24370801,0.3621176,0.26127425,0.41465092,0.18736751,0.2578696,0.38701546,0.20398521,0.2706805,0.27915812
Loading.mp3,0.23586915,0.26597407,0.3735086,0.46692,0.29222494,0.34677386,0.26106393,0.20092084,0.29990163,0.3405562,0.37870604,0.31238356
Location (feat. Burna Boy).mp3,0.40804353,0.28520665,0.40239736,0.24469568,0.3518708,0.2628761,0.20438598,0.2945297,0.2714507,0.4488359,0.1761903,0.21832223
LOCATION.mp3,0.21645775,0.38861132,0.15957786,0.25974542,0.41813362,0.26770175,0.3227879,0.22962807,0.48295626,0.3084313,0.28790563,0.37071073
Locked out of Heaven.mp3,0.32467976,0.3072426,0.323787,0.3343143,0.48353562,0.45039812,0.44271082,0.49772093,0.3904474,0.43841696,0.28913704,0.27767128
Loco.mp3,0.51214206,0.22951545,0.12155959,0.2895015,0.1344943,0.23713408,0.07662564,0.14648096,0.28451195,0.13878338,0.29702228,0.1877974
Lollipop.mp3,0.33870494,0.3657135,0.2125573,0.32204887,0.2455595,0.4375155,0.49300656,0.21902184,0.25618762,0.22554512,0.3589584,0.27525842
loml.mp3,0.47741124,0.16668698,0.27465758,0.15612008,0.3560162,0.24863046,0.1654659,0.44386008,0.13483348,0.08921076,0.047857575,0.148279
Long Journey.mp3,0.21814913,0.19101222,0.2135158,0.3853547,0.6411368,0.3391718,0.3064405,0.22485432,0.42717144,0.28238803,0.2577046,0.48480025
Look Alive (feat. Drake).mp3,0.44284564,0.4184949,0.43499464,0.3954419,0.46344343,0.47300285,0.37374946,0.34354776,0.39610365,0.49711302,0.47211888,0.50326365
Look At Me Now (feat. Lil' Wayne & Busta Rhymes).mp3,0.2519105,0.2255465,0.2712427,0.31775615,0.44417754,0.51823497,0.4784192,0.49116388,0.45511007,0.41154262,0.3417591,0.3187924
Look At Me!.mp3,0.29294938,0.23610961,0.23262767,0.25020644,0.37039194,0.41481993,0.59182245,0.52049416,0.2893383,0.28864223,0.25632507,0.26588663
Looking Like a Wow End of Year 2023.mp3,0.4579802,0.5128496,0.5129969,0.57676935,0.6105477,0.5732001,0.5347533,0.54704195,0.41157764,0.50107694,0.45542413,0.4000953
Los Botones Azules.mp3,0.5168983,0.32579905,0.35694686,0.22777902,0.34327635,0.30377823,0.2116206,0.31916213,0.25960058,0.43589196,0.44810322,0.37274605
Los Collares.mp3,0.58129555,0.46308374,0.32039064,0.33546934,0.36929554,0.43830436,0.35959104,0.4090056,0.41151267,0.33207297,0.5057388,0.45959228
Lose Control.mp3,0.19469528,0.3196492,0.18685101,0.13093336,0.22482587,0.19289915,0.3140508,0.18496452,0.23396777,0.5074876,0.26306346,0.20899254
Lose Yourself.mp3,0.22468087,0.3199376,0.61367816,0.23611669,0.35964453,0.29815963,0.14564803,0.2012065,0.20933673,0.6344035,0.37645924,0.17173728
Loser ABC.mp3,0.6283888,0.4859673,0.54675883,0.3612664,0.5052067,0.25317627,0.2935352,0.48809332,0.33251017,0.44071275,0.42785984,0.68257153
"Loser, Baby.mp3",0.18657513,0.28379512,0.17454807,0.24374503,0.29648998,0.24805225,0.47594935,0.23234162,0.36823288,0.181496,0.10903496,0.18714453
Losing Interest - Original Mix.mp3,0.41336182,0.33719954,0.25158247,0.28697634,0.25451353,0.35991073,0.2494859,0.24780297,0.25591382,0.21115698,0.43677357,0.34300423
Lost Boy.mp3,0.22726904,0.14609024,0.44106457,0.16742708,0.2922908,0.118726134,0.14371382,0.16462141,0.095523685,0.13024534,0.1674076,0.42218584
LOST FOREVER (feat. Westside Gunn).mp3,0.18619421,0.30741456,0.45602822,0.4180801,0.3052294,0.38216624,0.47489712,0.27704892,0.19897857,0.3047182,0.4863998,0.32017514
Lost in the Fire (feat. The Weeknd).mp3,0.3320356,0.29799783,0.6739353,0.26300392,0.26162222,0.38357702,0.30063736,0.4349514,0.291933,0.41538015,0.3949138,0.24619912
LOST!.mp3,0.20725834,0.35275924,0.19540474,0.3893166,0.22586945,0.47165933,0.5335212,0.20683713,0.3045204,0.12944141,0.22996044,0.24111338
LOU LOU.mp3,0.18925753,0.26263252,0.52539086,0.4050939,0.30317897,0.29012325,0.26352903,0.48911506,0.24546373,0.2758278,0.30531374,0.19339046
Loucura.mp3,0.31505725,0.17941856,0.32281741,0.24099514,0.17307507,0.25875145,0.30447638,0.6323445,0.29994595,0.18768649,0.19291331,0.20369244
Love Lies.mp3,0.31058985,0.47311798,0.29494494,0.4503495,0.20641981,0.25902268,0.22498438,0.1402427,0.20334788,0.18824713,0.46342167,0.34756085
Love Lost.mp3,0.26473075,0.4714438,0.52552766,0.3216404,0.34331584,0.2544784,0.34242788,0.25811365,0.17254396,0.3304813,0.23284146,0.3470578
Love Me Harder.mp3,0.11623831,0.23316629,0.12896511,0.16468647,0.32464355,0.1628746,0.3025874,0.15333156,0.3140978,0.30533084,0.13199621,0.15043497
Love Me Like You Do.mp3,0.35769355,0.2543439,0.16509657,0.4887384,0.20240816,0.24905404,0.12036152,0.2778505,0.50541073,0.17493427,0.18575858,0.13292745
Love Not War (The Tampa Beat).mp3,0.4874949,0.37747934,0.35963944,0.46069112,0.3826893,0.45304134,0.2980319,0.33027232,0.46619704,0.32096744,0.3781085,0.36075857
love nwantiti (feat. Dj Yo! & AX'EL) - Remix.mp3,0.5157738,0.21766259,0.11268156,0.16200054,0.16213794,0.23453361,0.17383735,0.42861494,0.39595583,0.26749507,0.32353094,0.23066066
Love On The Brain.mp3,0.15081647,0.19035442,0.34516847,0.28164005,0.42636296,0.3014891,0.34770373,0.4740586,0.3548901,0.43077815,0.2852796,0.26154968
Love Scars.mp3,0.36914653,0.2283115,0.3420207,0.2309846,0.4546033,0.4268248,0.3141789,0.46198487,0.3457811,0.4180427,0.29658514,0.37997243
Love seeker.mp3,0.39854833,0.44782972,0.38742024,0.3750233,0.42880917,0.40285668,0.50028527,0.36425403,0.3436148,0.38381466,0.4522072,0.48347947
Love Someone.mp3,0.34014437,0.17743918,0.18325199,0.19149739,0.45139387,0.33413988,0.16844852,0.31586778,0.160505,0.25023898,0.12501332,0.21360886
Love Songs - Bonus.mp3,0.2878774,0.16163571,0.1733715,0.13327532,0.37677032,0.57708293,0.23634388,0.12697183,0.12444204,0.33291453,0.3448907,0.2028887
Love Sosa.mp3,0.65682757,0.47016722,0.32325834,0.23629546,0.15862049,0.18696359,0.34000516,0.5196883,0.4542737,0.37805462,0.42480782,0.62511283
Love Terremoto - Ao Vivo.mp3,0.24269699,0.3310904,0.36773756,0.27757686,0.2991104,0.28872845,0.4000084,0.25094512,0.30261102,0.34150213,0.23418054,0.34807765
Love Tonight (David Guetta Remix Edit).mp3,0.57010514,0.23524943,0.3236075,0.45228085,0.30805928,0.26569942,0.34973067,0.5302036,0.35094866,0.31404275,0.27897182,0.38014877
